"","AÑO","MES","DIA","name","value","date","estacion","newSt"
"1",1997,9,18,"St_38",0.761770087128359,1997-09-18 12:00:00,"St_38",38
"2",1997,9,18,"St_39",0.761770087128359,1997-09-18 12:00:00,"St_39",39
"3",1997,9,18,"St_40",0.801431499821361,1997-09-18 12:00:00,"St_40",40
"4",1997,9,18,"St_41",1.1302635038865,1997-09-18 12:00:00,"St_41",41
"5",1997,9,18,"St_42",1.16115799832212,1997-09-18 12:00:00,"St_42",42
"6",1997,9,18,"St_43",1.32903268119653,1997-09-18 12:00:00,"St_43",43
"7",1997,9,18,"St_44",0.71169054721734,1997-09-18 12:00:00,"St_44",44
"8",1997,9,18,"St_45",0.798072545187253,1997-09-18 12:00:00,"St_45",45
"9",1997,9,18,"St_46",0.890509292262491,1997-09-18 12:00:00,"St_46",46
"10",1997,9,18,"St_47",1.36927265151628,1997-09-18 12:00:00,"St_47",47
"11",1997,9,18,"St_126",1.08580484139884,1997-09-18 12:00:00,"St_126",126
"12",1997,9,18,"St_127",0.856200792059875,1997-09-18 12:00:00,"St_127",127
"13",1997,9,18,"St_132",1.43045778558046,1997-09-18 12:00:00,"St_132",132
"14",1997,9,18,"St_133",0.908820787263965,1997-09-18 12:00:00,"St_133",133
"15",1997,9,18,"St_134",0.761770087128359,1997-09-18 12:00:00,"St_134",134
"16",1997,9,18,"St_135",0.761770087128359,1997-09-18 12:00:00,"St_135",135
"17",1997,9,18,"St_136",0.740888008706326,1997-09-18 12:00:00,"St_136",136
"18",1997,9,18,"St_137",1.15408216953392,1997-09-18 12:00:00,"St_137",137
"19",1997,9,18,"St_138",1.09326341368603,1997-09-18 12:00:00,"St_138",138
"20",1997,9,18,"St_139",1.03818698392875,1997-09-18 12:00:00,"St_139",139
"21",1997,9,18,"St_140",0.801933360527952,1997-09-18 12:00:00,"St_140",140
"22",1997,9,18,"St_141",0.655671351038202,1997-09-18 12:00:00,"St_141",141
"23",1997,9,18,"St_142",1.63182315207859,1997-09-18 12:00:00,"St_142",142
"24",1997,9,18,"St_143",1.02081932318883,1997-09-18 12:00:00,"St_143",143
"25",1997,9,18,"St_144",1.09240871652627,1997-09-18 12:00:00,"St_144",144
"26",1997,9,18,"St_145",0.990535537611365,1997-09-18 12:00:00,"St_145",145
"27",1997,9,18,"St_146",1.16044126094467,1997-09-18 12:00:00,"St_146",146
"28",1997,9,18,"St_147",NA,1997-09-18 12:00:00,"St_147",147
"29",1997,9,18,"St_148",1.26003394381002,1997-09-18 12:00:00,"St_148",148
"30",1997,9,18,"St_149",1.47065272171685,1997-09-18 12:00:00,"St_149",149
"31",1997,9,18,"St_150",1.35964419653675,1997-09-18 12:00:00,"St_150",150
"32",1997,9,18,"St_151",0.963008625607523,1997-09-18 12:00:00,"St_151",151
"33",1997,9,18,"St_152",0.798072545187253,1997-09-18 12:00:00,"St_152",152
"34",1997,9,18,"St_153",0.71169054721734,1997-09-18 12:00:00,"St_153",153
"35",1997,9,18,"St_154",1.58414841746603,1997-09-18 12:00:00,"St_154",154
"36",1997,10,3,"St_38",1.23967634420445,1997-10-03 12:00:00,"St_38",38
"37",1997,10,3,"St_39",1.29704150793369,1997-10-03 12:00:00,"St_39",39
"38",1997,10,3,"St_40",1.26099645504063,1997-10-03 12:00:00,"St_40",40
"39",1997,10,3,"St_41",1.02950583338709,1997-10-03 12:00:00,"St_41",41
"40",1997,10,3,"St_42",1.84571690602772,1997-10-03 12:00:00,"St_42",42
"41",1997,10,3,"St_43",NA,1997-10-03 12:00:00,"St_43",43
"42",1997,10,3,"St_44",0.961867287908646,1997-10-03 12:00:00,"St_44",44
"43",1997,10,3,"St_45",1.13873146506772,1997-10-03 12:00:00,"St_45",45
"44",1997,10,3,"St_46",1.4398745332679,1997-10-03 12:00:00,"St_46",46
"45",1997,10,3,"St_47",4.06034755706787,1997-10-03 12:00:00,"St_47",47
"46",1997,10,3,"St_126",1.47064769751728,1997-10-03 12:00:00,"St_126",126
"47",1997,10,3,"St_127",1.27909886456908,1997-10-03 12:00:00,"St_127",127
"48",1997,10,3,"St_132",1.3711942930538,1997-10-03 12:00:00,"St_132",132
"49",1997,10,3,"St_133",1.26099645504063,1997-10-03 12:00:00,"St_133",133
"50",1997,10,3,"St_134",1.29704150793369,1997-10-03 12:00:00,"St_134",134
