"","AÑO","MES","DIA","name","value","date","estacion","newSt"
"1",1997,9,18,"St_21",0.214509051941879,1997-09-18 12:00:00,"St_21",21
"2",1997,9,18,"St_22",0.655639773728361,1997-09-18 12:00:00,"St_22",22
"3",1997,9,18,"St_23",0.996465117044311,1997-09-18 12:00:00,"St_23",23
"4",1997,9,18,"St_24",0.164339455082352,1997-09-18 12:00:00,"St_24",24
"5",1997,9,18,"St_25",0.531684824103662,1997-09-18 12:00:00,"St_25",25
"6",1997,9,18,"St_26",0.118864601484445,1997-09-18 12:00:00,"St_26",26
"7",1997,9,18,"St_27",0.165757928223567,1997-09-18 12:00:00,"St_27",27
"8",1997,9,18,"St_28",0.286916330378575,1997-09-18 12:00:00,"St_28",28
"9",1997,9,18,"St_29",0.256232239072708,1997-09-18 12:00:00,"St_29",29
"10",1997,9,18,"St_30",0.350492208898852,1997-09-18 12:00:00,"St_30",30
"11",1997,9,18,"St_31",0.158947388313211,1997-09-18 12:00:00,"St_31",31
"12",1997,9,18,"St_32",0.164977508580151,1997-09-18 12:00:00,"St_32",32
"13",1997,9,18,"St_33",0.215020543623064,1997-09-18 12:00:00,"St_33",33
"14",1997,9,18,"St_34",0.235917196731096,1997-09-18 12:00:00,"St_34",34
"15",1997,9,18,"St_35",0.441451893326488,1997-09-18 12:00:00,"St_35",35
"16",1997,9,18,"St_36",0.149156749724732,1997-09-18 12:00:00,"St_36",36
"17",1997,9,18,"St_37",0.231869194939707,1997-09-18 12:00:00,"St_37",37
"18",1997,9,18,"St_83",0.996465117044311,1997-09-18 12:00:00,"St_83",83
"19",1997,9,18,"St_84",1.18317740332792,1997-09-18 12:00:00,"St_84",84
"20",1997,9,18,"St_85",0.960366952445424,1997-09-18 12:00:00,"St_85",85
"21",1997,9,18,"St_86",0.870861177118483,1997-09-18 12:00:00,"St_86",86
"22",1997,9,18,"St_87",0.401670660886939,1997-09-18 12:00:00,"St_87",87
